InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,LineItemTotal
536624,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1.0,2023-01-20 19:49:04,4.45,13025,4.45
536625,22383,LUNCH BAG SUKI DESIGN,2.0,2023-10-24 21:48:31,1.58,12877,3.16
536625,22749,POPPY'S PLAYHOUSE LIVINGROOM,6.0,2023-10-24 21:48:31,2.18,12877,13.08
536625,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1.0,2023-10-24 21:48:31,2.52,12877,2.52
536626,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2.0,2023-07-15 00:13:32,2.52,12877,5.04
536626,20725,LUNCH BAG RED RETROSPOT,1.0,2023-07-15 00:13:32,1.69,12877,1.69
536626,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6.0,2023-07-15 00:13:32,3.39,12877,20.34
536627,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1.0,2023-10-25 00:28:20,3.54,13063,3.54
536627,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2.0,2023-10-25 00:28:20,4.2,13063,8.4
536627,22310,IVORY KNITTED MUG COSY,1.0,2023-10-25 00:28:20,1.67,13063,1.67
536628,22384,LUNCH BAG PINK POLKADOT,2.0,2023-10-03 03:49:09,1.58,12877,3.16
536628,71053,WHITE METAL LANTERN,2.0,2023-10-03 03:49:09,3.29,12877,6.58
536630,84879,ASSORTED COLOUR BIRD ORNAMENT,4.0,2023-08-17 00:41:40,1.62,12396,6.48
536630,22310,IVORY KNITTED MUG COSY,1.0,2023-08-17 00:41:40,1.68,12396,1.68
536630,20727,LUNCH BAG BLACK SKULL.,2.0,2023-08-17 00:41:40,1.71,12396,3.42
536630,20728,LUNCH BAG CARS BLUE,1.0,2023-08-17 00:41:40,1.58,12396,1.58
536632,22384,LUNCH BAG PINK POLKADOT,3.0,2023-10-16 08:45:29,1.65,12877,4.95
536632,22382,LUNCH BAG SPACEBOY DESIGN,3.0,2023-10-16 08:45:29,1.57,12877,4.71
536632,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2.0,2023-10-16 08:45:29,3.31,12877,6.62
536633,22633,HAND WARMER UNION JACK,2.0,2023-11-07 23:24:06,1.94,12524,3.88
536634,21931,JUMBO STORAGE BAG SUKI,1.0,2023-09-12 05:17:19,1.93,12886,1.93
536634,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2.0,2023-09-12 05:17:19,2.0,12886,4.0
536634,20727,LUNCH BAG BLACK SKULL.,4.0,2023-09-12 05:17:19,1.73,12886,6.92
536634,22749,POPPY'S PLAYHOUSE LIVINGROOM,1.0,2023-09-12 05:17:19,2.13,12886,2.13
536634,20725,LUNCH BAG RED RETROSPOT,6.0,2023-09-12 05:17:19,1.71,12886,10.26
536634,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1.0,2023-09-12 05:17:19,4.08,12886,4.08
536635,22749,POPPY'S PLAYHOUSE LIVINGROOM,1.0,2023-06-15 04:03:17,2.09,12877,2.09
536635,22386,JUMBO BAG PINK POLKADOT,1.0,2023-06-15 04:03:17,1.94,12877,1.94
536635,20727,LUNCH BAG BLACK SKULL.,6.0,2023-06-15 04:03:17,1.71,12877,10.26
536635,85099B,JUMBO BAG RED RETROSPOT,2.0,2023-06-15 04:03:17,1.91,12877,3.82
536635,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3.0,2023-06-15 04:03:17,2.53,12877,7.59
536635,22384,LUNCH BAG PINK POLKADOT,2.0,2023-06-15 04:03:17,1.59,12877,3.18
536636,22383,LUNCH BAG SUKI DESIGN,1.0,2023-05-12 11:56:13,1.7,12877,1.7
536636,84879,ASSORTED COLOUR BIRD ORNAMENT,1.0,2023-05-12 11:56:13,1.72,12877,1.72
536638,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.0,2023-11-09 09:24:49,2.56,12696,5.12
536638,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1.0,2023-11-09 09:24:49,2.44,12696,2.44
536638,22745,POPPY'S PLAYHOUSE BEDROOM,1.0,2023-11-09 09:24:49,2.01,12696,2.01
536638,85099B,JUMBO BAG RED RETROSPOT,3.0,2023-11-09 09:24:49,2.0,12696,6.0
536639,22749,POPPY'S PLAYHOUSE LIVINGROOM,4.0,2023-03-31 07:06:11,2.19,12757,8.76
536639,85099F,JUMBO BAG STRAWBERRY,2.0,2023-03-31 07:06:11,1.91,12757,3.82
536639,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-03-31 07:06:11,3.23,12757,3.23
536640,20726,LUNCH BAG WOODLAND,1.0,2023-07-10 12:06:52,1.59,12991,1.59
536641,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4.0,2023-08-12 23:00:05,4.46,13081,17.84
536641,22748,POPPY'S PLAYHOUSE KITCHEN,3.0,2023-08-12 23:00:05,2.08,13081,6.24
536641,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-08-12 23:00:05,1.99,13081,1.99
536642,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2.0,2023-06-13 09:29:03,4.27,12486,8.54
536643,84879,ASSORTED COLOUR BIRD ORNAMENT,6.0,2023-05-17 18:48:11,1.76,13115,10.56
536643,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2.0,2023-05-17 18:48:11,3.29,13115,6.58
536643,84406B,CREAM CUPID HEARTS COAT HANGER,2.0,2023-05-17 18:48:11,2.65,13115,5.3
536645,22382,LUNCH BAG SPACEBOY DESIGN,1.0,2023-09-01 20:30:18,1.64,12416,1.64
536645,22748,POPPY'S PLAYHOUSE KITCHEN,1.0,2023-09-01 20:30:18,2.02,12416,2.02
536645,22632,HAND WARMER RED POLKA DOT,3.0,2023-09-01 20:30:18,1.88,12416,5.64
536645,22745,POPPY'S PLAYHOUSE BEDROOM,2.0,2023-09-01 20:30:18,2.11,12416,4.22
536645,71053,WHITE METAL LANTERN,3.0,2023-09-01 20:30:18,3.49,12416,10.47
536646,22310,IVORY KNITTED MUG COSY,1.0,2023-09-18 04:19:58,1.68,12348,1.68
536646,47566,PARTY BUNTING,4.0,2023-09-18 04:19:58,4.48,12348,17.92
536646,84406B,CREAM CUPID HEARTS COAT HANGER,1.0,2023-09-18 04:19:58,2.69,12348,2.69
536647,22383,LUNCH BAG SUKI DESIGN,2.0,2023-04-14 00:46:53,1.57,12927,3.14
536648,20726,LUNCH BAG WOODLAND,2.0,2023-06-25 06:28:42,1.67,13097,3.34
536648,85099B,JUMBO BAG RED RETROSPOT,6.0,2023-06-25 06:28:42,2.02,13097,12.12
536648,20728,LUNCH BAG CARS BLUE,6.0,2023-06-25 06:28:42,1.59,13097,9.54
536648,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1.0,2023-06-25 06:28:42,2.64,13097,2.64
536648,22386,JUMBO BAG PINK POLKADOT,3.0,2023-06-25 06:28:42,2.02,13097,6.06
536649,22383,LUNCH BAG SUKI DESIGN,3.0,2023-06-22 06:22:53,1.63,12877,4.89
536649,22310,IVORY KNITTED MUG COSY,1.0,2023-06-22 06:22:53,1.6,12877,1.6
536649,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1.0,2023-06-22 06:22:53,4.31,12877,4.31
536650,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1.0,2023-08-26 12:51:27,2.53,12898,2.53
536650,20728,LUNCH BAG CARS BLUE,1.0,2023-08-26 12:51:27,1.62,12898,1.62
536651,85099F,JUMBO BAG STRAWBERRY,1.0,2023-11-07 19:59:27,1.9,12508,1.9
536651,22633,HAND WARMER UNION JACK,1.0,2023-11-07 19:59:27,1.83,12508,1.83
536651,22384,LUNCH BAG PINK POLKADOT,2.0,2023-11-07 19:59:27,1.64,12508,3.28
536652,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4.0,2023-09-02 19:14:54,3.31,12581,13.24
536652,84406B,CREAM CUPID HEARTS COAT HANGER,3.0,2023-09-02 19:14:54,2.85,12581,8.55
536652,85099B,JUMBO BAG RED RETROSPOT,1.0,2023-09-02 19:14:54,1.94,12581,1.94
536652,22748,POPPY'S PLAYHOUSE KITCHEN,1.0,2023-09-02 19:14:54,2.06,12581,2.06
536652,22384,LUNCH BAG PINK POLKADOT,1.0,2023-09-02 19:14:54,1.7,12581,1.7
536653,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4.0,2023-11-23 08:48:42,2.55,13066,10.2
536653,84029E,RED WOOLLY HOTTIE WHITE HEART.,4.0,2023-11-23 08:48:42,3.33,13066,13.32
536653,85099B,JUMBO BAG RED RETROSPOT,3.0,2023-11-23 08:48:42,1.95,13066,5.85
536653,71053,WHITE METAL LANTERN,2.0,2023-11-23 08:48:42,3.26,13066,6.52
536654,22632,HAND WARMER RED POLKA DOT,1.0,2023-06-30 22:39:23,1.81,12500,1.81
536654,22633,HAND WARMER UNION JACK,6.0,2023-06-30 22:39:23,1.91,12500,11.46
536654,22386,JUMBO BAG PINK POLKADOT,1.0,2023-06-30 22:39:23,1.99,12500,1.99
536654,22382,LUNCH BAG SPACEBOY DESIGN,1.0,2023-06-30 22:39:23,1.67,12500,1.67
536654,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-06-30 22:39:23,1.93,12500,1.93
536654,22383,LUNCH BAG SUKI DESIGN,2.0,2023-06-30 22:39:23,1.62,12500,3.24
536655,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-07-21 16:52:39,2.03,12711,2.03
536656,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1.0,2023-09-14 16:49:04,3.41,12500,3.41
536656,22632,HAND WARMER RED POLKA DOT,4.0,2023-09-14 16:49:04,1.8,12500,7.2
536656,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4.0,2023-09-14 16:49:04,4.26,12500,17.04
536656,85099B,JUMBO BAG RED RETROSPOT,1.0,2023-09-14 16:49:04,2.03,12500,2.03
536656,20728,LUNCH BAG CARS BLUE,1.0,2023-09-14 16:49:04,1.57,12500,1.57
536656,22386,JUMBO BAG PINK POLKADOT,2.0,2023-09-14 16:49:04,1.93,12500,3.86
536658,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3.0,2023-10-15 05:16:59,4.18,12566,12.54
536658,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1.0,2023-10-15 05:16:59,3.37,12566,3.37
536659,22749,POPPY'S PLAYHOUSE LIVINGROOM,1.0,2023-08-20 21:51:51,2.08,12440,2.08
536659,85099F,JUMBO BAG STRAWBERRY,1.0,2023-08-20 21:51:51,2.04,12440,2.04
536659,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.0,2023-08-20 21:51:51,2.44,12440,2.44
536661,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.0,2023-08-15 08:00:18,2.65,13135,2.65
536661,22383,LUNCH BAG SUKI DESIGN,4.0,2023-08-15 08:00:18,1.6,13135,6.4
536661,22748,POPPY'S PLAYHOUSE KITCHEN,3.0,2023-08-15 08:00:18,2.0,13135,6.0
536661,20728,LUNCH BAG CARS BLUE,3.0,2023-08-15 08:00:18,1.65,13135,4.95
536663,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-11-14 09:12:15,1.93,12532,1.93
536663,20727,LUNCH BAG BLACK SKULL.,3.0,2023-11-14 09:12:15,1.72,12532,5.16
536663,84879,ASSORTED COLOUR BIRD ORNAMENT,3.0,2023-11-14 09:12:15,1.73,12532,5.19
536664,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.0,2023-06-14 12:35:17,2.49,12357,4.98
536665,20726,LUNCH BAG WOODLAND,1.0,2023-05-27 09:08:23,1.64,12415,1.64
536665,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-05-27 09:08:23,2.02,12415,2.02
536665,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3.0,2023-05-27 09:08:23,4.28,12415,12.84
536665,22386,JUMBO BAG PINK POLKADOT,1.0,2023-05-27 09:08:23,1.99,12415,1.99
536666,47566,PARTY BUNTING,1.0,2023-08-26 13:04:43,4.47,12787,4.47
536666,22384,LUNCH BAG PINK POLKADOT,4.0,2023-08-26 13:04:43,1.69,12787,6.76
536666,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2.0,2023-08-26 13:04:43,1.92,12787,3.84
536666,71053,WHITE METAL LANTERN,4.0,2023-08-26 13:04:43,3.28,12787,13.12
536667,21931,JUMBO STORAGE BAG SUKI,1.0,2023-11-21 05:41:53,1.9,12357,1.9
536667,22749,POPPY'S PLAYHOUSE LIVINGROOM,1.0,2023-11-21 05:41:53,2.03,12357,2.03
536668,85099F,JUMBO BAG STRAWBERRY,1.0,2023-07-24 20:42:44,1.92,12672,1.92
536668,84879,ASSORTED COLOUR BIRD ORNAMENT,1.0,2023-07-24 20:42:44,1.66,12672,1.66
536668,22632,HAND WARMER RED POLKA DOT,1.0,2023-07-24 20:42:44,1.94,12672,1.94
536668,22386,JUMBO BAG PINK POLKADOT,1.0,2023-07-24 20:42:44,1.9,12672,1.9
536669,84406B,CREAM CUPID HEARTS COAT HANGER,3.0,2023-08-12 17:40:46,2.84,12704,8.52
536669,22386,JUMBO BAG PINK POLKADOT,2.0,2023-08-12 17:40:46,2.0,12704,4.0
536670,22383,LUNCH BAG SUKI DESIGN,2.0,2023-08-13 14:40:33,1.66,12858,3.32
536671,22383,LUNCH BAG SUKI DESIGN,1.0,2023-02-05 04:17:27,1.63,12877,1.63
536673,22745,POPPY'S PLAYHOUSE BEDROOM,2.0,2023-10-03 08:50:03,2.18,12877,4.36
536673,84029E,RED WOOLLY HOTTIE WHITE HEART.,2.0,2023-10-03 08:50:03,3.49,12877,6.98
536673,20727,LUNCH BAG BLACK SKULL.,1.0,2023-10-03 08:50:03,1.57,12877,1.57
536673,85099B,JUMBO BAG RED RETROSPOT,1.0,2023-10-03 08:50:03,1.98,12877,1.98
536673,22383,LUNCH BAG SUKI DESIGN,2.0,2023-10-03 08:50:03,1.68,12877,3.36
536673,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2.0,2023-10-03 08:50:03,1.92,12877,3.84
536674,22386,JUMBO BAG PINK POLKADOT,2.0,2023-10-27 20:10:42,1.9,12588,3.8
536675,20728,LUNCH BAG CARS BLUE,2.0,2023-03-28 21:54:15,1.72,12500,3.44
536675,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1.0,2023-03-28 21:54:15,4.14,12500,4.14
536675,71053,WHITE METAL LANTERN,3.0,2023-03-28 21:54:15,3.26,12500,9.78
536676,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.0,2023-07-01 01:06:24,2.55,12567,5.1
536677,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.0,2023-10-03 13:24:29,2.46,12380,4.92
536677,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-10-03 13:24:29,1.87,12380,1.87
536677,84879,ASSORTED COLOUR BIRD ORNAMENT,4.0,2023-10-03 13:24:29,1.71,12380,6.84
536677,22384,LUNCH BAG PINK POLKADOT,1.0,2023-10-03 13:24:29,1.63,12380,1.63
536677,47566,PARTY BUNTING,2.0,2023-10-03 13:24:29,4.63,12380,9.26
536678,84406B,CREAM CUPID HEARTS COAT HANGER,1.0,2023-11-13 03:22:30,2.63,12379,2.63
536678,21931,JUMBO STORAGE BAG SUKI,1.0,2023-11-13 03:22:30,1.86,12379,1.86
536680,20728,LUNCH BAG CARS BLUE,2.0,2023-08-10 07:23:38,1.59,12877,3.18
536681,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.0,2023-11-11 21:24:25,2.57,13115,2.57
536682,22386,JUMBO BAG PINK POLKADOT,4.0,2023-09-18 02:34:35,2.02,12845,8.08
536682,85099F,JUMBO BAG STRAWBERRY,6.0,2023-09-18 02:34:35,2.03,12845,12.18
536682,22383,LUNCH BAG SUKI DESIGN,3.0,2023-09-18 02:34:35,1.68,12845,5.04
536682,22748,POPPY'S PLAYHOUSE KITCHEN,1.0,2023-09-18 02:34:35,2.2,12845,2.2
536686,22382,LUNCH BAG SPACEBOY DESIGN,2.0,2023-06-10 21:06:22,1.58,12607,3.16
536686,84029E,RED WOOLLY HOTTIE WHITE HEART.,2.0,2023-06-10 21:06:22,3.38,12607,6.76
536686,84879,ASSORTED COLOUR BIRD ORNAMENT,2.0,2023-06-10 21:06:22,1.76,12607,3.52
536687,22384,LUNCH BAG PINK POLKADOT,6.0,2023-10-02 13:35:27,1.63,12496,9.78
536687,84879,ASSORTED COLOUR BIRD ORNAMENT,1.0,2023-10-02 13:35:27,1.61,12496,1.61
536687,21931,JUMBO STORAGE BAG SUKI,4.0,2023-10-02 13:35:27,1.97,12496,7.88
536687,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6.0,2023-10-02 13:35:27,4.45,12496,26.7
536688,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2.0,2023-08-20 08:33:04,1.96,12357,3.92
536688,22310,IVORY KNITTED MUG COSY,2.0,2023-08-20 08:33:04,1.64,12357,3.28
536688,85099B,JUMBO BAG RED RETROSPOT,4.0,2023-08-20 08:33:04,1.94,12357,7.76
536690,47566,PARTY BUNTING,2.0,2023-05-16 03:25:18,4.8,13007,9.6
536690,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3.0,2023-05-16 03:25:18,1.96,13007,5.88
536690,84879,ASSORTED COLOUR BIRD ORNAMENT,4.0,2023-05-16 03:25:18,1.61,13007,6.44
536690,22384,LUNCH BAG PINK POLKADOT,1.0,2023-05-16 03:25:18,1.6,13007,1.6
536691,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1.0,2023-05-11 00:54:29,3.44,12729,3.44
536691,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1.0,2023-05-11 00:54:29,2.5,12729,2.5
536692,22382,LUNCH BAG SPACEBOY DESIGN,1.0,2023-11-20 14:24:44,1.72,12729,1.72
536692,84406B,CREAM CUPID HEARTS COAT HANGER,1.0,2023-11-20 14:24:44,2.65,12729,2.65
536693,85099B,JUMBO BAG RED RETROSPOT,3.0,2023-05-04 01:37:13,1.9,12877,5.7
536693,22633,HAND WARMER UNION JACK,2.0,2023-05-04 01:37:13,1.94,12877,3.88
536693,20726,LUNCH BAG WOODLAND,2.0,2023-05-04 01:37:13,1.58,12877,3.16
536694,22384,LUNCH BAG PINK POLKADOT,2.0,2023-02-25 22:04:48,1.67,12736,3.34
536694,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4.0,2023-02-25 22:04:48,4.13,12736,16.52
536696,22384,LUNCH BAG PINK POLKADOT,4.0,2023-03-14 16:36:47,1.61,12712,6.44
536696,22310,IVORY KNITTED MUG COSY,3.0,2023-03-14 16:36:47,1.68,12712,5.04
536696,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3.0,2023-03-14 16:36:47,4.39,12712,13.17
536698,22633,HAND WARMER UNION JACK,1.0,2023-05-13 22:50:26,1.78,12893,1.78
536698,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1.0,2023-05-13 22:50:26,4.37,12893,4.37
536698,20727,LUNCH BAG BLACK SKULL.,4.0,2023-05-13 22:50:26,1.65,12893,6.6
536698,20726,LUNCH BAG WOODLAND,3.0,2023-05-13 22:50:26,1.57,12893,4.71
536699,47566,PARTY BUNTING,1.0,2023-05-09 01:23:34,4.42,12415,4.42
536699,84406B,CREAM CUPID HEARTS COAT HANGER,2.0,2023-05-09 01:23:34,2.84,12415,5.68
536699,22382,LUNCH BAG SPACEBOY DESIGN,1.0,2023-05-09 01:23:34,1.61,12415,1.61
536699,84029E,RED WOOLLY HOTTIE WHITE HEART.,2.0,2023-05-09 01:23:34,3.24,12415,6.48
536701,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4.0,2023-07-29 07:00:19,3.46,12877,13.84
536701,21931,JUMBO STORAGE BAG SUKI,1.0,2023-07-29 07:00:19,1.9,12877,1.9
536701,22386,JUMBO BAG PINK POLKADOT,2.0,2023-07-29 07:00:19,1.87,12877,3.74
536702,22310,IVORY KNITTED MUG COSY,1.0,2023-06-21 11:10:51,1.6,13141,1.6
536702,20728,LUNCH BAG CARS BLUE,1.0,2023-06-21 11:10:51,1.71,13141,1.71
536702,22386,JUMBO BAG PINK POLKADOT,3.0,2023-06-21 11:10:51,2.0,13141,6.0
536702,22748,POPPY'S PLAYHOUSE KITCHEN,2.0,2023-06-21 11:10:51,2.14,13141,4.28
536703,84406B,CREAM CUPID HEARTS COAT HANGER,3.0,2023-12-10 00:32:06,2.84,12697,8.52
536703,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4.0,2023-12-10 00:32:06,2.57,12697,10.28
536703,20726,LUNCH BAG WOODLAND,1.0,2023-12-10 00:32:06,1.57,12697,1.57
536703,22633,HAND WARMER UNION JACK,2.0,2023-12-10 00:32:06,1.88,12697,3.76
536704,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4.0,2023-08-04 12:22:46,3.49,12868,13.96
536704,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1.0,2023-08-04 12:22:46,2.54,12868,2.54
536704,71053,WHITE METAL LANTERN,2.0,2023-08-04 12:22:46,3.53,12868,7.06
536704,22386,JUMBO BAG PINK POLKADOT,1.0,2023-08-04 12:22:46,2.03,12868,2.03
536704,84406B,CREAM CUPID HEARTS COAT HANGER,3.0,2023-08-04 12:22:46,2.79,12868,8.37
536705,85099B,JUMBO BAG RED RETROSPOT,6.0,2023-10-11 23:15:11,2.0,12877,12.0
536705,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6.0,2023-10-11 23:15:11,3.41,12877,20.46
536706,22745,POPPY'S PLAYHOUSE BEDROOM,4.0,2023-09-22 22:30:55,2.04,12878,8.16
536706,20728,LUNCH BAG CARS BLUE,3.0,2023-09-22 22:30:55,1.65,12878,4.95
536706,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1.0,2023-09-22 22:30:55,4.4,12878,4.4
536706,71053,WHITE METAL LANTERN,1.0,2023-09-22 22:30:55,3.28,12878,3.28
536706,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-09-22 22:30:55,2.0,12878,2.0
536706,20725,LUNCH BAG RED RETROSPOT,3.0,2023-09-22 22:30:55,1.63,12878,4.89
536707,71053,WHITE METAL LANTERN,2.0,2023-03-15 18:13:47,3.52,12594,7.04
536707,22748,POPPY'S PLAYHOUSE KITCHEN,1.0,2023-03-15 18:13:47,2.16,12594,2.16
536707,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.0,2023-03-15 18:13:47,2.53,12594,2.53
536707,20725,LUNCH BAG RED RETROSPOT,2.0,2023-03-15 18:13:47,1.59,12594,3.18
536708,20728,LUNCH BAG CARS BLUE,1.0,2023-09-09 02:20:35,1.67,12757,1.67
536709,84879,ASSORTED COLOUR BIRD ORNAMENT,3.0,2023-06-21 20:07:55,1.71,12877,5.13
536709,22748,POPPY'S PLAYHOUSE KITCHEN,3.0,2023-06-21 20:07:55,2.08,12877,6.24
536710,71053,WHITE METAL LANTERN,1.0,2023-03-25 04:28:07,3.25,12886,3.25
536710,22749,POPPY'S PLAYHOUSE LIVINGROOM,2.0,2023-03-25 04:28:07,2.05,12886,4.1
536710,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.0,2023-03-25 04:28:07,2.45,12886,4.9
536710,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1.0,2023-03-25 04:28:07,3.3,12886,3.3
536710,22310,IVORY KNITTED MUG COSY,6.0,2023-03-25 04:28:07,1.59,12886,9.54
536710,20726,LUNCH BAG WOODLAND,3.0,2023-03-25 04:28:07,1.64,12886,4.92
536711,22633,HAND WARMER UNION JACK,2.0,2023-05-30 21:30:11,1.88,12815,3.76
536711,85099B,JUMBO BAG RED RETROSPOT,1.0,2023-05-30 21:30:11,1.92,12815,1.92
536712,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3.0,2023-11-30 22:15:46,4.06,12415,12.18
536712,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4.0,2023-11-30 22:15:46,4.06,12415,16.24
536712,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.0,2023-11-30 22:15:46,2.43,12415,2.43
536712,22748,POPPY'S PLAYHOUSE KITCHEN,1.0,2023-11-30 22:15:46,2.2,12415,2.2
536712,22384,LUNCH BAG PINK POLKADOT,1.0,2023-11-30 22:15:46,1.71,12415,1.71
536713,20727,LUNCH BAG BLACK SKULL.,2.0,2023-03-10 11:22:24,1.6,12677,3.2
536713,22384,LUNCH BAG PINK POLKADOT,1.0,2023-03-10 11:22:24,1.58,12677,1.58
536713,84406B,CREAM CUPID HEARTS COAT HANGER,1.0,2023-03-10 11:22:24,2.72,12677,2.72
536713,21931,JUMBO STORAGE BAG SUKI,1.0,2023-03-10 11:22:24,1.92,12677,1.92
536713,22310,IVORY KNITTED MUG COSY,1.0,2023-03-10 11:22:24,1.7,12677,1.7
536714,85099B,JUMBO BAG RED RETROSPOT,4.0,2023-06-08 11:52:58,1.9,12660,7.6
536715,22384,LUNCH BAG PINK POLKADOT,1.0,2023-09-05 20:18:34,1.63,12813,1.63
536715,47566,PARTY BUNTING,2.0,2023-09-05 20:18:34,4.7,12813,9.4
536715,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.0,2023-09-05 20:18:34,2.65,12813,2.65
536715,22748,POPPY'S PLAYHOUSE KITCHEN,4.0,2023-09-05 20:18:34,2.15,12813,8.6
536715,20728,LUNCH BAG CARS BLUE,4.0,2023-09-05 20:18:34,1.64,12813,6.56
536715,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3.0,2023-09-05 20:18:34,1.86,12813,5.58
536716,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-11-11 07:07:11,1.9,12991,1.9
536716,21931,JUMBO STORAGE BAG SUKI,1.0,2023-11-11 07:07:11,1.96,12991,1.96
536716,22310,IVORY KNITTED MUG COSY,1.0,2023-11-11 07:07:11,1.65,12991,1.65
536716,22749,POPPY'S PLAYHOUSE LIVINGROOM,1.0,2023-11-11 07:07:11,2.14,12991,2.14
536716,22383,LUNCH BAG SUKI DESIGN,1.0,2023-11-11 07:07:11,1.63,12991,1.63
536717,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3.0,2023-09-04 05:30:38,1.96,13141,5.88
536717,22748,POPPY'S PLAYHOUSE KITCHEN,1.0,2023-09-04 05:30:38,2.05,13141,2.05
536718,20726,LUNCH BAG WOODLAND,4.0,2023-11-18 13:47:34,1.57,12877,6.28
536718,22749,POPPY'S PLAYHOUSE LIVINGROOM,1.0,2023-11-18 13:47:34,2.16,12877,2.16
536718,22383,LUNCH BAG SUKI DESIGN,4.0,2023-11-18 13:47:34,1.72,12877,6.88
536720,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2.0,2023-04-29 18:21:44,4.13,12579,8.26
536720,84406B,CREAM CUPID HEARTS COAT HANGER,1.0,2023-04-29 18:21:44,2.8,12579,2.8
536720,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4.0,2023-04-29 18:21:44,2.58,12579,10.32
536721,21931,JUMBO STORAGE BAG SUKI,1.0,2023-11-26 00:50:03,2.03,13063,2.03
536721,22633,HAND WARMER UNION JACK,1.0,2023-11-26 00:50:03,1.77,13063,1.77
536721,22632,HAND WARMER RED POLKA DOT,1.0,2023-11-26 00:50:03,1.88,13063,1.88
536722,20726,LUNCH BAG WOODLAND,1.0,2023-08-17 16:32:45,1.7,12419,1.7
536722,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2.0,2023-08-17 16:32:45,2.6,12419,5.2
