InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
536653,85099B,JUMBO BAG RED RETROSPOT,3,2023-11-23 08:48:42,1.95,13066.0
536653,71053,WHITE METAL LANTERN,2,2023-11-23 08:48:42,3.26,13066.0
536654,22632,HAND WARMER RED POLKA DOT,1,2023-06-30 22:39:23,1.81,12500.0
536654,22633,HAND WARMER UNION JACK,6,2023-06-30 22:39:23,1.91,12500.0
536654,22386,JUMBO BAG PINK POLKADOT,1,2023-06-30 22:39:23,1.99,12500.0
536654,22382,LUNCH BAG SPACEBOY DESIGN,1,2023-06-30 22:39:23,1.67,12500.0
536654,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-06-30 22:39:23,1.93,12500.0
536654,22383,LUNCH BAG SUKI DESIGN,2,2023-06-30 22:39:23,1.62,12500.0
536655,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-07-21 16:52:39,2.03,12711.0
536656,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-09-14 16:49:04,3.41,12500.0
536656,22632,HAND WARMER RED POLKA DOT,4,2023-09-14 16:49:04,1.8,12500.0
536656,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-09-14 16:49:04,4.26,12500.0
536656,85099B,JUMBO BAG RED RETROSPOT,1,2023-09-14 16:49:04,2.03,12500.0
536656,20728,LUNCH BAG CARS BLUE,1,2023-09-14 16:49:04,1.57,12500.0
536656,22386,JUMBO BAG PINK POLKADOT,2,2023-09-14 16:49:04,1.93,12500.0
C536657,22086,PAPER CHAIN KIT 50'S CHRISTMAS,-2,2023-07-12 12:09:19,2.55,12587.0
C536657,22633,HAND WARMER UNION JACK,-2,2023-07-12 12:09:19,1.85,12587.0
536658,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2023-10-15 05:16:59,4.18,12566.0
536658,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-10-15 05:16:59,3.37,12566.0
536659,22749,POPPY'S PLAYHOUSE LIVINGROOM,1,2023-08-20 21:51:51,2.08,12440.0
536659,85099F,JUMBO BAG STRAWBERRY,1,2023-08-20 21:51:51,2.04,12440.0
536659,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2023-08-20 21:51:51,3.26,12440.0
536659,22630,DOORMAT KEEP CALM AND COME IN,1,2023-08-20 21:51:51,6.54,12440.0
536659,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-08-20 21:51:51,2.44,12440.0
536660,20725,LUNCH BAG RED RETROSPOT,1,2023-08-16 12:14:54,1.62,
536661,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-08-15 08:00:18,2.65,13135.0
536661,22383,LUNCH BAG SUKI DESIGN,4,2023-08-15 08:00:18,1.6,13135.0
536661,22748,POPPY'S PLAYHOUSE KITCHEN,3,2023-08-15 08:00:18,2.0,13135.0
536661,20728,LUNCH BAG CARS BLUE,3,2023-08-15 08:00:18,1.65,13135.0
536662,85099F,JUMBO BAG STRAWBERRY,3,2023-01-17 07:13:18,1.93,
536662,22632,HAND WARMER RED POLKA DOT,3,2023-01-17 07:13:18,1.83,
536662,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-01-17 07:13:18,4.13,
536662,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2023-01-17 07:13:18,3.47,
536662,22383,LUNCH BAG SUKI DESIGN,6,2023-01-17 07:13:18,1.71,
536662,22633,HAND WARMER UNION JACK,4,2023-01-17 07:13:18,1.93,
536663,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-11-14 09:12:15,1.93,12532.0
536663,20727,LUNCH BAG BLACK SKULL.,3,2023-11-14 09:12:15,1.72,12532.0
536663,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2023-11-14 09:12:15,1.73,12532.0
536664,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-06-14 12:35:17,2.49,12357.0
536664,22386,JUMBO BAG PINK POLKADOT,12,2023-06-14 12:35:17,2.0,12357.0
536665,20726,LUNCH BAG WOODLAND,1,2023-05-27 09:08:23,1.64,12415.0
536665,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-05-27 09:08:23,2.02,12415.0
536665,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2023-05-27 09:08:23,4.28,12415.0
536665,22386,JUMBO BAG PINK POLKADOT,1,2023-05-27 09:08:23,1.99,12415.0
536666,22633,HAND WARMER UNION JACK,24,2023-08-26 13:04:43,1.8,12787.0
536666,47566,PARTY BUNTING,1,2023-08-26 13:04:43,4.47,12787.0
536666,22384,LUNCH BAG PINK POLKADOT,4,2023-08-26 13:04:43,1.69,12787.0
536666,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2023-08-26 13:04:43,1.92,12787.0
536666,71053,WHITE METAL LANTERN,4,2023-08-26 13:04:43,3.28,12787.0
536666,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-08-26 13:04:43,7.49,12787.0
536667,21931,JUMBO STORAGE BAG SUKI,1,2023-11-21 05:41:53,1.9,12357.0
536667,22749,POPPY'S PLAYHOUSE LIVINGROOM,1,2023-11-21 05:41:53,2.03,12357.0
536668,85099F,JUMBO BAG STRAWBERRY,1,2023-07-24 20:42:44,1.92,12672.0
536668,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-07-24 20:42:44,1.66,12672.0
536668,84029E,RED WOOLLY HOTTIE WHITE HEART.,24,2023-07-24 20:42:44,3.43,12672.0
536668,22632,HAND WARMER RED POLKA DOT,1,2023-07-24 20:42:44,1.94,12672.0
536668,22386,JUMBO BAG PINK POLKADOT,1,2023-07-24 20:42:44,1.9,12672.0
536669,84406B,CREAM CUPID HEARTS COAT HANGER,3,2023-08-12 17:40:46,2.84,12704.0
536669,22386,JUMBO BAG PINK POLKADOT,2,2023-08-12 17:40:46,2.0,12704.0
536670,22383,LUNCH BAG SUKI DESIGN,2,2023-08-13 14:40:33,1.66,12858.0
536671,22383,LUNCH BAG SUKI DESIGN,1,2023-02-05 04:17:27,1.63,12877.0
C536672,22384,LUNCH BAG PINK POLKADOT,-5,2023-11-25 09:23:53,1.65,12595.0
C536672,21931,JUMBO STORAGE BAG SUKI,-4,2023-11-25 09:23:53,1.95,12595.0
C536672,22749,POPPY'S PLAYHOUSE LIVINGROOM,-3,2023-11-25 09:23:53,2.1,12595.0
C536672,20725,LUNCH BAG RED RETROSPOT,-5,2023-11-25 09:23:53,1.65,12595.0
536673,22745,POPPY'S PLAYHOUSE BEDROOM,2,2023-10-03 08:50:03,2.18,12877.0
536673,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2023-10-03 08:50:03,3.49,12877.0
536673,20727,LUNCH BAG BLACK SKULL.,1,2023-10-03 08:50:03,1.57,12877.0
536673,85099B,JUMBO BAG RED RETROSPOT,1,2023-10-03 08:50:03,1.98,12877.0
536673,22383,LUNCH BAG SUKI DESIGN,2,2023-10-03 08:50:03,1.68,12877.0
536673,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2023-10-03 08:50:03,1.92,12877.0
536674,22386,JUMBO BAG PINK POLKADOT,2,2023-10-27 20:10:42,1.9,12588.0
536675,20728,LUNCH BAG CARS BLUE,2,2023-03-28 21:54:15,1.72,12500.0
536675,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-03-28 21:54:15,4.14,12500.0
536675,22630,DOORMAT KEEP CALM AND COME IN,1,2023-03-28 21:54:15,6.86,12500.0
536675,71053,WHITE METAL LANTERN,3,2023-03-28 21:54:15,3.26,12500.0
536676,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-07-01 01:06:24,2.55,12567.0
536677,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-10-03 13:24:29,2.46,12380.0
536677,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-10-03 13:24:29,1.87,12380.0
536677,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2023-10-03 13:24:29,1.71,12380.0
536677,22384,LUNCH BAG PINK POLKADOT,1,2023-10-03 13:24:29,1.63,12380.0
536677,47566,PARTY BUNTING,2,2023-10-03 13:24:29,4.63,12380.0
536677,84029E,RED WOOLLY HOTTIE WHITE HEART.,24,2023-10-03 13:24:29,3.43,12380.0
536678,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-11-13 03:22:30,2.63,12379.0
536678,21931,JUMBO STORAGE BAG SUKI,1,2023-11-13 03:22:30,1.86,12379.0
C536679,22633,HAND WARMER UNION JACK,-2,2023-10-10 10:51:31,1.85,12607.0
C536679,22745,POPPY'S PLAYHOUSE BEDROOM,-5,2023-10-10 10:51:31,2.1,12607.0
C536679,84406B,CREAM CUPID HEARTS COAT HANGER,-4,2023-10-10 10:51:31,2.75,12607.0
C536679,22632,HAND WARMER RED POLKA DOT,-4,2023-10-10 10:51:31,1.85,12607.0
C536679,22310,IVORY KNITTED MUG COSY,-4,2023-10-10 10:51:31,1.65,12607.0
C536679,22382,LUNCH BAG SPACEBOY DESIGN,-2,2023-10-10 10:51:31,1.65,12607.0
536680,20728,LUNCH BAG CARS BLUE,2,2023-08-10 07:23:38,1.59,12877.0
536681,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-11-11 21:24:25,2.57,13115.0
536682,22386,JUMBO BAG PINK POLKADOT,4,2023-09-18 02:34:35,2.02,12845.0
536682,22630,DOORMAT KEEP CALM AND COME IN,2,2023-09-18 02:34:35,6.56,12845.0
536682,85099F,JUMBO BAG STRAWBERRY,6,2023-09-18 02:34:35,2.03,12845.0
536682,22383,LUNCH BAG SUKI DESIGN,3,2023-09-18 02:34:35,1.68,12845.0
536682,22748,POPPY'S PLAYHOUSE KITCHEN,1,2023-09-18 02:34:35,2.2,12845.0
536683,22383,LUNCH BAG SUKI DESIGN,1,2023-11-19 21:27:15,1.69,
536683,22748,POPPY'S PLAYHOUSE KITCHEN,1,2023-11-19 21:27:15,2.13,
536683,22632,HAND WARMER RED POLKA DOT,1,2023-11-19 21:27:15,1.85,
536684,85099F,JUMBO BAG STRAWBERRY,4,2023-11-28 08:26:06,1.92,
536684,22633,HAND WARMER UNION JACK,2,2023-11-28 08:26:06,1.81,
536684,22745,POPPY'S PLAYHOUSE BEDROOM,6,2023-11-28 08:26:06,2.03,
536684,22382,LUNCH BAG SPACEBOY DESIGN,2,2023-11-28 08:26:06,1.62,
536684,22752,SET 7 BABUSHKA NESTING BOXES,4,2023-11-28 08:26:06,7.39,
536684,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-11-28 08:26:06,1.88,
C536685,84406B,CREAM CUPID HEARTS COAT HANGER,-2,2023-02-15 04:49:17,2.75,13021.0
C536685,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-3,2023-02-15 04:49:17,1.95,13021.0
C536685,20727,LUNCH BAG BLACK SKULL.,-2,2023-02-15 04:49:17,1.65,13021.0
C536685,47566,PARTY BUNTING,-1,2023-02-15 04:49:17,4.65,13021.0
536686,22382,LUNCH BAG SPACEBOY DESIGN,2,2023-06-10 21:06:22,1.58,12607.0
536686,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2023-06-10 21:06:22,3.38,12607.0
536686,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-06-10 21:06:22,1.76,12607.0
536687,22384,LUNCH BAG PINK POLKADOT,6,2023-10-02 13:35:27,1.63,12496.0
536687,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-10-02 13:35:27,1.61,12496.0
536687,21931,JUMBO STORAGE BAG SUKI,4,2023-10-02 13:35:27,1.97,12496.0
536687,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2023-10-02 13:35:27,4.45,12496.0
536687,22632,HAND WARMER RED POLKA DOT,12,2023-10-02 13:35:27,1.77,12496.0
536688,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2023-08-20 08:33:04,1.96,12357.0
536688,22310,IVORY KNITTED MUG COSY,2,2023-08-20 08:33:04,1.64,12357.0
536688,85099B,JUMBO BAG RED RETROSPOT,4,2023-08-20 08:33:04,1.94,12357.0
C536689,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,-3,2023-10-17 19:53:24,4.25,12464.0
C536689,22632,HAND WARMER RED POLKA DOT,-4,2023-10-17 19:53:24,1.85,12464.0
536690,47566,PARTY BUNTING,2,2023-05-16 03:25:18,4.8,13007.0
536690,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2023-05-16 03:25:18,1.96,13007.0
536690,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2023-05-16 03:25:18,1.61,13007.0
536690,22384,LUNCH BAG PINK POLKADOT,1,2023-05-16 03:25:18,1.6,13007.0
536691,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-05-11 00:54:29,3.44,12729.0
536691,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-05-11 00:54:29,2.5,12729.0
536692,22382,LUNCH BAG SPACEBOY DESIGN,1,2023-11-20 14:24:44,1.72,12729.0
536692,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-11-20 14:24:44,2.65,12729.0
536693,85099B,JUMBO BAG RED RETROSPOT,3,2023-05-04 01:37:13,1.9,12877.0
536693,22633,HAND WARMER UNION JACK,2,2023-05-04 01:37:13,1.94,12877.0
536693,22752,SET 7 BABUSHKA NESTING BOXES,3,2023-05-04 01:37:13,7.78,12877.0
536693,20726,LUNCH BAG WOODLAND,2,2023-05-04 01:37:13,1.58,12877.0
536694,22384,LUNCH BAG PINK POLKADOT,2,2023-02-25 22:04:48,1.67,12736.0
536694,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-02-25 22:04:48,4.13,12736.0
536694,20725,LUNCH BAG RED RETROSPOT,1477,2023-02-25 22:04:48,1.61,12736.0
536694,22630,DOORMAT KEEP CALM AND COME IN,3,2023-02-25 22:04:48,6.98,12736.0
536695,71053,WHITE METAL LANTERN,1,2023-05-24 17:07:19,3.28,
536695,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-05-24 17:07:19,4.26,
536695,22745,POPPY'S PLAYHOUSE BEDROOM,1,2023-05-24 17:07:19,2.06,
536695,20725,LUNCH BAG RED RETROSPOT,1,2023-05-24 17:07:19,1.68,
536695,22748,POPPY'S PLAYHOUSE KITCHEN,1,2023-05-24 17:07:19,2.1,
536695,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2023-05-24 17:07:19,3.23,
536696,22384,LUNCH BAG PINK POLKADOT,4,2023-03-14 16:36:47,1.61,12712.0
536696,22310,IVORY KNITTED MUG COSY,3,2023-03-14 16:36:47,1.68,12712.0
536696,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-03-14 16:36:47,4.39,12712.0
536696,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2023-03-14 16:36:47,2.53,12712.0
C536697,22382,LUNCH BAG SPACEBOY DESIGN,-1,2023-09-23 14:04:14,1.65,12730.0
C536697,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-2,2023-09-23 14:04:14,3.39,12730.0
C536697,84406B,CREAM CUPID HEARTS COAT HANGER,-1,2023-09-23 14:04:14,2.75,12730.0
C536697,85099F,JUMBO BAG STRAWBERRY,-3,2023-09-23 14:04:14,1.95,12730.0
C536697,21931,JUMBO STORAGE BAG SUKI,-3,2023-09-23 14:04:14,1.95,12730.0
536698,22633,HAND WARMER UNION JACK,1,2023-05-13 22:50:26,1.78,12893.0
536698,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-05-13 22:50:26,4.37,12893.0
536698,20727,LUNCH BAG BLACK SKULL.,4,2023-05-13 22:50:26,1.65,12893.0
536698,20726,LUNCH BAG WOODLAND,3,2023-05-13 22:50:26,1.57,12893.0
536699,47566,PARTY BUNTING,1,2023-05-09 01:23:34,4.42,12415.0
536699,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-05-09 01:23:34,2.84,12415.0
536699,22382,LUNCH BAG SPACEBOY DESIGN,1,2023-05-09 01:23:34,1.61,12415.0
536699,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2023-05-09 01:23:34,3.24,12415.0
536700,22383,LUNCH BAG SUKI DESIGN,4,2023-07-19 20:58:45,1.71,
536700,71053,WHITE METAL LANTERN,2,2023-07-19 20:58:45,3.39,
536700,47566,PARTY BUNTING,6,2023-07-19 20:58:45,4.69,
536700,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2023-07-19 20:58:45,2.48,
536700,85099F,JUMBO BAG STRAWBERRY,24,2023-07-19 20:58:45,2.04,
536701,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-07-29 07:00:19,3.46,12877.0
536701,21931,JUMBO STORAGE BAG SUKI,1,2023-07-29 07:00:19,1.9,12877.0
536701,47566,PARTY BUNTING,12,2023-07-29 07:00:19,4.47,12877.0
536701,22386,JUMBO BAG PINK POLKADOT,2,2023-07-29 07:00:19,1.87,12877.0
536702,22310,IVORY KNITTED MUG COSY,1,2023-06-21 11:10:51,1.6,13141.0
536702,20728,LUNCH BAG CARS BLUE,1,2023-06-21 11:10:51,1.71,13141.0
536702,22386,JUMBO BAG PINK POLKADOT,3,2023-06-21 11:10:51,2.0,13141.0
536702,22748,POPPY'S PLAYHOUSE KITCHEN,2,2023-06-21 11:10:51,2.14,13141.0
536703,84406B,CREAM CUPID HEARTS COAT HANGER,3,2023-12-10 00:32:06,2.84,12697.0
536703,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-12-10 00:32:06,2.57,12697.0
536703,20726,LUNCH BAG WOODLAND,1,2023-12-10 00:32:06,1.57,12697.0
536703,22630,DOORMAT KEEP CALM AND COME IN,1,2023-12-10 00:32:06,6.53,12697.0
536703,22633,HAND WARMER UNION JACK,2,2023-12-10 00:32:06,1.88,12697.0
536704,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-08-04 12:22:46,3.49,12868.0
536704,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-08-04 12:22:46,2.54,12868.0
536704,71053,WHITE METAL LANTERN,2,2023-08-04 12:22:46,3.53,12868.0
536704,22386,JUMBO BAG PINK POLKADOT,1,2023-08-04 12:22:46,2.03,12868.0
536704,84406B,CREAM CUPID HEARTS COAT HANGER,3,2023-08-04 12:22:46,2.79,12868.0
536704,22630,DOORMAT KEEP CALM AND COME IN,1,2023-08-04 12:22:46,6.66,12868.0
536705,85099B,JUMBO BAG RED RETROSPOT,6,2023-10-11 23:15:11,2.0,12877.0
536705,22383,LUNCH BAG SUKI DESIGN,24,2023-10-11 23:15:11,1.61,12877.0
536705,22749,POPPY'S PLAYHOUSE LIVINGROOM,12,2023-10-11 23:15:11,2.14,12877.0
536705,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2023-10-11 23:15:11,3.41,12877.0
536706,22745,POPPY'S PLAYHOUSE BEDROOM,4,2023-09-22 22:30:55,2.04,12878.0
536706,20728,LUNCH BAG CARS BLUE,3,2023-09-22 22:30:55,1.65,12878.0
536706,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-09-22 22:30:55,4.4,12878.0
536706,71053,WHITE METAL LANTERN,1,2023-09-22 22:30:55,3.28,12878.0
536706,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-09-22 22:30:55,2.0,12878.0
536706,20725,LUNCH BAG RED RETROSPOT,3,2023-09-22 22:30:55,1.63,12878.0
536707,71053,WHITE METAL LANTERN,2,2023-03-15 18:13:47,3.52,12594.0
536707,22748,POPPY'S PLAYHOUSE KITCHEN,1,2023-03-15 18:13:47,2.16,12594.0
536707,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-03-15 18:13:47,2.53,12594.0
536707,20725,LUNCH BAG RED RETROSPOT,2,2023-03-15 18:13:47,1.59,12594.0
536708,20728,LUNCH BAG CARS BLUE,1,2023-09-09 02:20:35,1.67,12757.0
536709,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2023-06-21 20:07:55,1.71,12877.0
536709,22630,DOORMAT KEEP CALM AND COME IN,1,2023-06-21 20:07:55,6.43,12877.0
536709,22748,POPPY'S PLAYHOUSE KITCHEN,3,2023-06-21 20:07:55,2.08,12877.0
536710,71053,WHITE METAL LANTERN,1,2023-03-25 04:28:07,3.25,12886.0
536710,22749,POPPY'S PLAYHOUSE LIVINGROOM,2,2023-03-25 04:28:07,2.05,12886.0
536710,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-03-25 04:28:07,2.45,12886.0
536710,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-03-25 04:28:07,3.3,12886.0
536710,22310,IVORY KNITTED MUG COSY,6,2023-03-25 04:28:07,1.59,12886.0
536710,20726,LUNCH BAG WOODLAND,3,2023-03-25 04:28:07,1.64,12886.0
536711,22633,HAND WARMER UNION JACK,2,2023-05-30 21:30:11,1.88,12815.0
536711,22630,DOORMAT KEEP CALM AND COME IN,1,2023-05-30 21:30:11,6.83,12815.0
536711,85099B,JUMBO BAG RED RETROSPOT,1,2023-05-30 21:30:11,1.92,12815.0
536712,21931,JUMBO STORAGE BAG SUKI,24,2023-11-30 22:15:46,2.04,12415.0
536712,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-11-30 22:15:46,4.06,12415.0
536712,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2023-11-30 22:15:46,4.06,12415.0
536712,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-11-30 22:15:46,2.43,12415.0
536712,22748,POPPY'S PLAYHOUSE KITCHEN,1,2023-11-30 22:15:46,2.2,12415.0
536712,22384,LUNCH BAG PINK POLKADOT,1,2023-11-30 22:15:46,1.71,12415.0
536713,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-03-10 11:22:24,7.45,12677.0
536713,20727,LUNCH BAG BLACK SKULL.,2,2023-03-10 11:22:24,1.6,12677.0
536713,22384,LUNCH BAG PINK POLKADOT,1,2023-03-10 11:22:24,1.58,12677.0
536713,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-03-10 11:22:24,2.72,12677.0
536713,21931,JUMBO STORAGE BAG SUKI,1,2023-03-10 11:22:24,1.92,12677.0
536713,22310,IVORY KNITTED MUG COSY,1,2023-03-10 11:22:24,1.7,12677.0
536714,85099B,JUMBO BAG RED RETROSPOT,4,2023-06-08 11:52:58,1.9,12660.0
536715,22384,LUNCH BAG PINK POLKADOT,1,2023-09-05 20:18:34,1.63,12813.0
536715,47566,PARTY BUNTING,2,2023-09-05 20:18:34,4.7,12813.0
536715,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-09-05 20:18:34,2.65,12813.0
536715,22748,POPPY'S PLAYHOUSE KITCHEN,4,2023-09-05 20:18:34,2.15,12813.0
536715,20728,LUNCH BAG CARS BLUE,4,2023-09-05 20:18:34,1.64,12813.0
536715,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2023-09-05 20:18:34,1.86,12813.0
536716,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-11-11 07:07:11,1.9,12991.0
536716,21931,JUMBO STORAGE BAG SUKI,1,2023-11-11 07:07:11,1.96,12991.0
536716,22310,IVORY KNITTED MUG COSY,1,2023-11-11 07:07:11,1.65,12991.0
536716,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2023-11-11 07:07:11,2.56,12991.0
536716,22749,POPPY'S PLAYHOUSE LIVINGROOM,1,2023-11-11 07:07:11,2.14,12991.0
536716,22383,LUNCH BAG SUKI DESIGN,1,2023-11-11 07:07:11,1.63,12991.0
536717,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2023-09-04 05:30:38,1.96,13141.0
536717,22748,POPPY'S PLAYHOUSE KITCHEN,1,2023-09-04 05:30:38,2.05,13141.0
536718,20726,LUNCH BAG WOODLAND,4,2023-11-18 13:47:34,1.57,12877.0
536718,22749,POPPY'S PLAYHOUSE LIVINGROOM,1,2023-11-18 13:47:34,2.16,12877.0
536718,22383,LUNCH BAG SUKI DESIGN,4,2023-11-18 13:47:34,1.72,12877.0
C536719,22632,HAND WARMER RED POLKA DOT,-4,2023-11-26 08:28:32,1.85,12660.0
C536719,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-4,2023-11-26 08:28:32,1.95,12660.0
536720,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-04-29 18:21:44,4.13,12579.0
536720,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-04-29 18:21:44,2.8,12579.0
536720,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-04-29 18:21:44,7.74,12579.0
536720,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-04-29 18:21:44,2.58,12579.0
536721,21931,JUMBO STORAGE BAG SUKI,1,2023-11-26 00:50:03,2.03,13063.0
536721,22633,HAND WARMER UNION JACK,1,2023-11-26 00:50:03,1.77,13063.0
536721,22752,SET 7 BABUSHKA NESTING BOXES,3,2023-11-26 00:50:03,7.28,13063.0
536721,22632,HAND WARMER RED POLKA DOT,1,2023-11-26 00:50:03,1.88,13063.0
536722,20726,LUNCH BAG WOODLAND,1,2023-08-17 16:32:45,1.7,12419.0
536722,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-08-17 16:32:45,2.6,12419.0
536722,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-08-17 16:32:45,3.5,12419.0
536723,71053,WHITE METAL LANTERN,4,2023-07-15 03:45:11,3.24,12864.0
536723,85099F,JUMBO BAG STRAWBERRY,1,2023-07-15 03:45:11,1.98,12864.0
536723,22632,HAND WARMER RED POLKA DOT,2,2023-07-15 03:45:11,1.88,12864.0
536723,22745,POPPY'S PLAYHOUSE BEDROOM,1,2023-07-15 03:45:11,2.07,12864.0
536723,85099B,JUMBO BAG RED RETROSPOT,1,2023-07-15 03:45:11,1.95,12864.0
536723,22748,POPPY'S PLAYHOUSE KITCHEN,4,2023-07-15 03:45:11,2.19,12864.0
536724,22382,LUNCH BAG SPACEBOY DESIGN,2,2023-09-22 12:27:48,1.62,12398.0
536724,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2023-09-22 12:27:48,1.71,12398.0
536724,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-09-22 12:27:48,3.47,12398.0
536724,20728,LUNCH BAG CARS BLUE,2,2023-09-22 12:27:48,1.58,12398.0
536724,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,2023-09-22 12:27:48,1.93,12398.0
536725,22310,IVORY KNITTED MUG COSY,3,2023-10-24 18:33:55,1.65,12878.0
536725,20726,LUNCH BAG WOODLAND,1,2023-10-24 18:33:55,1.57,12878.0
536725,85099F,JUMBO BAG STRAWBERRY,2,2023-10-24 18:33:55,2.01,12878.0
536725,22386,JUMBO BAG PINK POLKADOT,3,2023-10-24 18:33:55,1.96,12878.0
536726,22382,LUNCH BAG SPACEBOY DESIGN,2,2023-10-03 13:55:14,1.62,12858.0
536726,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-10-03 13:55:14,2.8,12858.0
536726,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2023-10-03 13:55:14,2.66,12858.0
536726,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2023-10-03 13:55:14,3.27,12858.0
536727,20726,LUNCH BAG WOODLAND,1,2023-10-05 08:16:37,1.71,12607.0
536727,21931,JUMBO STORAGE BAG SUKI,12,2023-10-05 08:16:37,1.92,12607.0
536727,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-10-05 08:16:37,2.74,12607.0
